rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply
TRUE,65,mate,white,1550,1564,B02,3
TRUE,50,resign,black,1169,1500,D07,7
FALSE,44,resign,black,1500,1500,C20,3
TRUE,116,mate,black,1302,1611,B06,2
TRUE,69,resign,white,1598,1359,A13,2
TRUE,80,outoftime,black,1500,1581,B06,7
FALSE,46,resign,black,1280,1500,C20,3
FALSE,39,resign,white,1500,1280,B07,2
TRUE,15,mate,white,1673,1500,B07,3
TRUE,23,resign,white,1356,1135,A40,2
TRUE,59,mate,white,1349,1141,C00,3
TRUE,56,resign,black,1148,1336,A00,1
TRUE,3,resign,black,1500,1133,A04,2
TRUE,52,outoftime,black,1138,1377,A00,1
TRUE,68,resign,black,1144,1372,A00,1
TRUE,2,outoftime,black,1146,1572,A00,1
TRUE,37,resign,white,1491,1150,A04,2
TRUE,33,resign,white,1453,1154,A40,2
TRUE,38,resign,black,1161,1341,A00,1
TRUE,35,mate,white,1854,1162,C00,3
TRUE,74,draw,draw,1357,1155,C00,3
TRUE,95,resign,white,1620,1157,C00,2
TRUE,45,resign,black,1164,1345,A00,1
TRUE,76,resign,black,1168,1468,A00,1
TRUE,27,resign,white,1573,1170,C00,3
TRUE,81,resign,white,1242,1181,A00,1
TRUE,50,resign,black,1196,1130,A00,1
TRUE,27,resign,black,1199,1591,A00,1
TRUE,38,resign,black,1201,1632,A00,1
TRUE,8,mate,black,969,1195,C00,3
TRUE,7,mate,white,1178,1339,A00,1
TRUE,37,mate,white,1468,1182,C00,3
TRUE,92,resign,black,1191,1303,A00,1
TRUE,55,mate,white,1294,1201,C00,3
TRUE,12,outoftime,black,1252,1187,C00,3
TRUE,95,mate,white,1378,1194,A00,1
TRUE,110,mate,black,1431,1173,C00,3
TRUE,103,mate,white,1203,1185,C00,3
TRUE,71,outoftime,white,1236,1197,C01,4
TRUE,122,mate,black,1024,1152,A00,1
TRUE,40,resign,black,1160,1303,A00,1
FALSE,45,outoftime,white,1278,1057,A04,2
TRUE,35,resign,white,1148,1114,A00,1
TRUE,86,mate,black,1327,1126,A40,2
TRUE,55,mate,white,1632,1128,B00,4
TRUE,39,resign,black,1414,1104,C00,2
TRUE,61,mate,white,1347,1110,C00,3
TRUE,82,resign,black,957,1101,A40,2
TRUE,19,outoftime,white,1300,1108,A40,2
TRUE,12,resign,black,1116,1292,A00,1
TRUE,21,resign,white,1569,1108,C00,3
TRUE,60,outoftime,black,1111,1521,A00,1
TRUE,35,outoftime,white,1312,1118,C00,3
TRUE,21,resign,white,1567,1120,C00,3
TRUE,53,mate,white,1905,1843,B00,2
TRUE,40,resign,black,1852,1896,A40,2
TRUE,59,resign,white,1888,1793,B01,4
TRUE,43,resign,white,1879,1826,B03,12
TRUE,43,mate,white,1921,1889,A04,2
TRUE,63,mate,white,1881,1777,C30,4
TRUE,57,mate,white,1823,1894,C00,3
TRUE,91,resign,white,1891,1904,C00,3
TRUE,61,outoftime,white,1895,1858,B21,3
TRUE,103,resign,white,1879,1906,A40,2
TRUE,57,resign,white,1882,1959,C00,3
TRUE,60,resign,black,1896,1871,C02,7
TRUE,142,mate,black,2072,1855,A40,2
TRUE,99,mate,white,1788,1868,A00,4
TRUE,45,resign,white,1856,1895,C37,12
TRUE,72,resign,black,1756,1849,C00,3
TRUE,53,resign,white,1839,1805,C31,5
TRUE,61,resign,black,1812,1829,C00,3
TRUE,50,mate,black,1841,1801,B21,3
TRUE,73,outoftime,white,1833,1752,C30,7
TRUE,85,mate,white,2069,1837,C10,5
TRUE,69,mate,white,1953,1844,C00,5
TRUE,43,mate,white,1838,1979,B10,2
TRUE,73,mate,white,1976,1845,C00,3
TRUE,59,resign,white,1835,1812,C00,3
TRUE,73,mate,white,1826,1792,C36,7
TRUE,36,mate,black,1835,1887,C34,6
TRUE,99,resign,white,2121,1838,A40,2
TRUE,78,resign,black,1752,1830,A00,1
TRUE,67,mate,white,1816,1841,C00,3
TRUE,89,mate,white,1837,1852,A13,4
TRUE,87,outoftime,white,1844,1769,B01,4
TRUE,111,mate,white,1926,1852,C02,5
TRUE,66,mate,black,1791,1843,A00,1
TRUE,71,resign,white,2093,1854,B01,6
TRUE,72,resign,black,1619,2145,A45,2
TRUE,60,mate,black,1497,2129,C48,8
TRUE,58,outoftime,black,2096,1901,B13,5
TRUE,68,resign,black,1920,2087,D02,5
TRUE,54,mate,black,2004,2073,C47,8
TRUE,113,mate,white,2084,2066,B70,10
TRUE,149,resign,white,2074,1908,C41,4
TRUE,64,mate,black,1788,2067,B02,5
TRUE,59,resign,white,2060,1792,B12,7
TRUE,74,resign,black,1819,2052,B03,6
TRUE,47,resign,white,2047,1710,B05,8
TRUE,117,mate,white,2136,2062,D02,4
TRUE,30,outoftime,black,2081,2096,B30,4
TRUE,59,outoftime,white,2063,2027,B06,4
TRUE,117,resign,white,2048,1924,C44,6
FALSE,31,resign,white,1804,1997,C47,9
TRUE,55,resign,white,2051,2072,C70,6
TRUE,67,resign,white,2057,1923,C44,6
TRUE,82,resign,black,1922,2040,C50,9
TRUE,144,draw,draw,2063,2038,C70,8
TRUE,53,resign,white,2003,2078,C44,5
TRUE,52,resign,white,1996,1618,C44,5
TRUE,138,draw,draw,1804,2013,D00,4
TRUE,46,resign,black,1834,1994,C70,8
TRUE,85,resign,black,1867,1968,C50,11
TRUE,43,resign,white,1653,1711,B06,4
TRUE,85,resign,black,1663,1706,C62,6
TRUE,49,resign,white,1692,1674,C00,3
TRUE,91,mate,white,1709,1685,D31,6
TRUE,69,mate,white,1631,1698,C00,3
TRUE,87,resign,black,1708,1772,A40,4
TRUE,114,resign,black,1724,1545,D20,5
TRUE,56,resign,black,1723,1713,C00,3
TRUE,34,mate,black,1642,1703,D00,2
TRUE,49,mate,white,1689,1770,D11,5
TRUE,59,resign,white,1763,1698,A20,2
TRUE,86,resign,white,1693,1477,C41,5
TRUE,85,resign,white,1664,1706,C02,8
TRUE,70,mate,black,1500,1701,C00,3
TRUE,38,mate,black,1704,1689,D10,4
TRUE,46,resign,black,1680,1677,D00,2
TRUE,51,resign,white,1757,1687,A01,4
TRUE,74,resign,black,1666,1675,D00,3
TRUE,113,resign,white,1663,1667,C55,6
TRUE,13,outoftime,white,1651,1641,B21,5
TRUE,46,mate,black,1654,1638,C00,3
TRUE,29,resign,black,1680,1623,C01,5
TRUE,59,resign,white,1610,1617,C02,7
TRUE,79,resign,white,1754,1618,C02,6
TRUE,78,mate,black,1713,1602,C00,2
TRUE,36,mate,black,1795,1581,C00,3
TRUE,39,resign,black,1658,1565,C01,5
TRUE,79,resign,white,1721,1573,D32,9
TRUE,73,resign,white,1557,1614,C38,9
TRUE,34,resign,black,1423,1500,C45,8
TRUE,66,resign,black,1566,1694,C55,6
FALSE,22,mate,black,1432,1493,C68,7
TRUE,39,resign,white,1656,1577,D00,2
TRUE,25,resign,white,1557,1713,B01,6
TRUE,51,resign,white,1686,1567,C41,5
TRUE,95,resign,white,1606,1579,C00,3
TRUE,45,resign,white,1519,1597,C20,3
TRUE,102,resign,black,1619,1452,B00,2
TRUE,35,mate,white,1610,1500,C42,6
TRUE,33,resign,white,1612,1626,C02,9
TRUE,56,mate,black,1633,1610,C00,3
TRUE,117,mate,white,1595,1583,C60,5
TRUE,63,mate,white,1696,1607,C02,9
TRUE,62,resign,black,1743,1586,C00,3
TRUE,66,draw,draw,1630,1584,C00,3
TRUE,50,resign,black,1609,1564,C02,7
TRUE,113,resign,white,1508,1586,D00,3
TRUE,97,mate,white,1573,1465,C40,4
FALSE,132,resign,black,1459,1494,B50,4
TRUE,24,outoftime,black,1061,1133,C20,3
TRUE,82,outoftime,black,1210,1151,A40,3
TRUE,13,mate,white,1812,1797,C30,4
TRUE,66,resign,black,1628,1581,C50,8
TRUE,99,resign,white,1577,1571,B01,4
TRUE,54,mate,black,1638,1497,C01,5
TRUE,46,resign,white,1605,1403,C50,6
TRUE,90,resign,black,1705,1348,A10,2
TRUE,42,resign,white,1691,1335,B01,4
TRUE,58,resign,black,1253,1679,B20,2
TRUE,53,mate,white,1238,1811,B54,6
TRUE,47,resign,white,1806,1199,C41,5
TRUE,54,mate,black,1200,1802,B20,2
TRUE,104,mate,black,1258,1793,B20,3
FALSE,99,draw,draw,1706,1287,C50,8
TRUE,81,resign,white,1782,1325,C46,7
TRUE,57,resign,white,1770,1321,B01,4
TRUE,58,mate,black,1387,1739,D00,2
TRUE,33,resign,white,1697,1405,C41,5
TRUE,65,mate,white,1687,1108,C00,4
TRUE,80,resign,black,1200,1670,D00,2
FALSE,33,resign,white,1624,1620,C21,9
FALSE,6,resign,black,1325,1620,C24,4
FALSE,71,mate,white,1677,1620,C50,9
TRUE,65,mate,white,1595,1416,C00,3
TRUE,94,mate,black,1292,1500,A00,1
TRUE,61,mate,white,1439,1454,D02,3
TRUE,95,mate,white,1523,1469,C41,5
TRUE,59,resign,white,1724,1721,C50,9
TRUE,47,resign,white,1687,1763,C51,10
TRUE,119,resign,white,1732,1700,B32,6
TRUE,41,resign,white,1746,1772,C00,3
TRUE,81,draw,draw,1773,1768,C55,6
TRUE,116,outoftime,black,1624,1741,C20,3
TRUE,99,draw,draw,1772,1537,C42,10
TRUE,77,resign,white,1783,1841,D20,5
TRUE,81,resign,white,1811,1581,C50,5
TRUE,96,draw,draw,1733,1833,B40,4
FALSE,10,resign,white,1625,1833,B00,2
TRUE,98,outoftime,black,1460,1808,B46,10
TRUE,18,resign,black,1679,1695,A00,1
TRUE,95,resign,white,1500,1539,C00,3
TRUE,32,mate,black,1336,1275,A16,3
TRUE,43,resign,black,1295,1311,D20,6
TRUE,81,resign,black,1325,1379,D20,6
TRUE,31,mate,white,1302,1293,D21,6
TRUE,27,resign,white,1431,1320,D07,6
TRUE,42,resign,white,1333,1347,B00,3
TRUE,46,resign,white,1345,1340,C15,7
TRUE,124,mate,black,1444,1300,B12,7
TRUE,46,outoftime,black,1331,1374,A40,2
TRUE,85,resign,white,1387,1368,B10,2
TRUE,39,mate,white,1419,1425,D02,4
TRUE,38,outoftime,black,1263,1387,D02,4
TRUE,53,resign,white,1433,1458,B12,5
TRUE,63,resign,white,1372,1393,D11,5
TRUE,37,resign,white,1332,1081,C13,8
TRUE,114,draw,draw,1309,1375,D20,5
TRUE,52,resign,black,2175,2208,E56,14
FALSE,7,draw,draw,2208,1500,C55,6
FALSE,56,draw,draw,2208,2526,C63,10
TRUE,62,mate,black,1348,2208,A45,2
TRUE,69,resign,white,2207,1634,C41,7
TRUE,189,outoftime,white,2206,1723,E80,9
TRUE,64,resign,black,1725,2204,B90,11
TRUE,77,resign,white,2201,1849,A04,3
TRUE,29,resign,white,2192,2063,B07,6
TRUE,86,resign,black,1902,2188,B90,10
TRUE,78,mate,black,1620,2187,B10,2
TRUE,22,draw,draw,2189,2123,B13,11
TRUE,117,resign,white,2182,1999,B01,8
TRUE,168,resign,black,2188,2168,C88,15
TRUE,27,resign,white,1823,1600,C41,5
TRUE,66,mate,black,1909,1639,A46,3
TRUE,61,outoftime,white,1853,1923,A00,1
TRUE,69,resign,white,2121,1929,B43,9
TRUE,74,outoftime,black,1935,2124,E11,7
TRUE,94,mate,black,1916,1924,B40,5
TRUE,75,resign,white,1916,1791,A41,4
TRUE,92,outoftime,black,1931,1749,A84,3
TRUE,76,mate,black,1643,1927,A00,1
TRUE,58,resign,white,1801,1943,B42,9
TRUE,119,mate,white,1942,1466,D44,8
TRUE,70,resign,black,1957,1820,E15,7
TRUE,121,outoftime,white,1933,1970,A49,4
TRUE,75,resign,white,2016,1980,A15,2
TRUE,109,mate,white,1969,1971,D11,6
TRUE,87,resign,white,2168,1975,B09,11
TRUE,77,resign,white,1968,1817,A00,2
TRUE,87,outoftime,white,1961,1805,D78,12
TRUE,91,mate,white,1746,1979,B40,5
TRUE,50,mate,black,1878,1971,B41,8
TRUE,29,mate,white,2086,1979,B24,8
TRUE,117,resign,black,1992,1941,E60,5
TRUE,47,resign,white,1981,1977,D30,4
TRUE,150,resign,black,1880,1972,A45,2
TRUE,10,resign,white,1971,1244,D15,7
TRUE,108,resign,black,1452,1970,B21,3
TRUE,42,resign,black,1976,2152,A49,5
TRUE,87,mate,white,1970,1785,C01,5
TRUE,69,outoftime,white,2107,1978,B20,3
TRUE,94,resign,black,1981,2303,A49,5
TRUE,56,resign,black,1941,1971,B40,4
TRUE,47,resign,white,1953,2149,E10,12
TRUE,113,outoftime,white,2287,1956,B21,10
TRUE,71,resign,white,1929,1876,B01,6
TRUE,68,resign,black,1892,1761,D03,5
TRUE,28,resign,black,1898,2055,A13,6
TRUE,93,resign,white,1886,1906,A15,3
TRUE,56,resign,black,1768,1878,A34,5
TRUE,31,resign,white,1696,1896,B01,6
TRUE,89,draw,draw,2160,1888,B01,6
TRUE,71,resign,white,1881,1737,A04,2
TRUE,64,resign,black,1888,1875,A12,5
TRUE,64,resign,black,1886,1876,A03,2
TRUE,59,resign,white,1777,1867,D15,7
TRUE,63,resign,black,1626,1862,A01,2
TRUE,69,mate,white,1844,2056,D60,13
TRUE,45,resign,black,1810,1700,C53,9
FALSE,25,resign,white,2277,1810,E81,10
TRUE,104,mate,black,1389,1307,C20,5
FALSE,33,resign,white,1678,1299,C21,10
TRUE,64,mate,black,1152,1299,C20,3
TRUE,62,outoftime,black,1303,1634,C60,6
TRUE,47,mate,white,1278,1530,C60,6
TRUE,30,resign,white,1595,1281,C22,6
TRUE,24,resign,white,1267,1344,C68,8
TRUE,20,resign,white,1332,1277,C50,8
FALSE,66,resign,black,1213,1277,C50,8
FALSE,12,outoftime,black,1277,1047,C40,3
FALSE,63,resign,black,1047,1277,D00,3
TRUE,82,resign,white,1393,1285,D00,3
TRUE,87,resign,white,1279,1090,B02,2
TRUE,19,resign,white,1268,1255,C40,4
TRUE,59,mate,white,1186,1283,C20,3
FALSE,124,mate,black,1283,1267,B30,5
TRUE,96,resign,black,1290,1270,A00,1
TRUE,53,outoftime,white,1331,1281,D00,4
TRUE,39,mate,white,1304,1292,A00,1
TRUE,10,mate,black,1305,1293,C00,3
TRUE,51,mate,white,1308,1317,C22,8
TRUE,18,resign,black,1296,1305,C54,13
FALSE,106,mate,black,968,1305,C50,8
FALSE,38,mate,black,1293,1466,C41,5
TRUE,59,mate,white,1500,1299,C68,7
TRUE,111,mate,white,1288,1232,B12,3
TRUE,28,resign,black,1289,2108,C77,9
FALSE,101,outoftime,white,1431,1289,C22,6
FALSE,15,mate,white,1806,1289,C45,7
FALSE,42,resign,white,1289,1311,C41,5
FALSE,118,resign,black,1431,1289,A40,3
FALSE,34,resign,black,1289,1484,C50,6
FALSE,60,resign,black,1289,1810,A42,5
FALSE,66,resign,black,1806,1289,C44,5
FALSE,21,outoftime,white,1289,1500,C41,5
TRUE,73,mate,white,1409,1297,C70,8
TRUE,159,mate,white,1280,1485,C55,6
FALSE,74,resign,white,1280,1211,B01,4
FALSE,28,mate,black,1211,1280,A00,3
TRUE,112,mate,black,1281,1765,C41,6
TRUE,31,resign,white,1893,1899,B02,5
TRUE,63,resign,white,1743,1910,B50,4
TRUE,111,resign,black,1990,1901,B40,4
TRUE,42,resign,black,1912,1958,B80,13
TRUE,39,resign,white,1947,1923,B77,17
TRUE,121,resign,white,1919,1640,C11,7
TRUE,12,resign,black,1681,1914,B50,4
TRUE,47,mate,white,1904,1841,B00,2
TRUE,15,resign,white,1903,1183,C46,7
FALSE,115,mate,white,1015,1818,B23,4
TRUE,97,resign,white,1818,1015,B50,4
FALSE,54,resign,black,1015,1779,D20,6
FALSE,70,resign,black,1779,1015,D10,5
TRUE,31,resign,black,1015,1779,B01,4
TRUE,60,mate,black,1682,1015,D43,8
FALSE,97,resign,white,2305,1015,B52,6
TRUE,22,resign,black,1015,2305,B09,11
TRUE,69,resign,white,972,1484,B23,3
TRUE,101,mate,white,928,1442,C01,5
TRUE,57,resign,white,884,1415,B00,2
TRUE,76,mate,black,1187,845,B20,3
TRUE,120,resign,black,1450,789,B21,3
TRUE,2,resign,black,784,1006,C20,2
TRUE,2,resign,white,827,806,B01,2
TRUE,2,resign,white,1025,818,B01,2
TRUE,2,resign,white,1027,831,B01,2
TRUE,2,resign,black,837,1216,C20,2
TRUE,2,resign,black,844,1214,C20,2
FALSE,2,resign,black,844,1500,C20,2
FALSE,2,resign,white,1500,844,B01,2
FALSE,2,resign,black,844,1500,C20,2
TRUE,2,resign,white,1454,845,B01,2
FALSE,2,resign,white,1500,845,B01,2
TRUE,2,resign,black,856,1121,B02,2
TRUE,2,resign,black,889,850,C20,2
TRUE,3,resign,white,833,930,A40,2
TRUE,2,resign,white,955,965,B01,2
TRUE,2,resign,black,1004,999,B20,2
TRUE,2,resign,black,1042,1083,C20,2
TRUE,2,resign,white,1245,1069,B20,2
TRUE,3,resign,white,1121,1123,B20,3
TRUE,3,resign,white,1184,1187,C00,3
TRUE,2,resign,black,1253,1300,C20,2
TRUE,3,resign,white,1418,1271,C40,3
TRUE,3,resign,white,1405,1500,D02,3
FALSE,66,draw,draw,1500,2305,C32,6
TRUE,65,outoftime,white,1508,1443,D00,3
TRUE,57,mate,white,1158,1155,C41,7
TRUE,100,draw,draw,1158,1158,D00,3
FALSE,23,resign,white,1158,1324,C45,8
FALSE,31,resign,black,1158,1324,C45,8
FALSE,7,resign,white,1324,1158,C42,5
FALSE,6,resign,black,1158,1324,C44,5
TRUE,26,resign,black,1101,1148,C22,7
TRUE,16,resign,black,1159,1165,B57,8
TRUE,14,resign,black,1166,1295,C41,8
TRUE,78,draw,draw,1227,1164,C42,4
TRUE,4,resign,white,1500,1168,C26,4
TRUE,85,resign,white,1157,1156,B00,4
TRUE,7,draw,draw,1156,1157,C20,3
TRUE,44,resign,black,984,1151,C26,4
TRUE,61,mate,white,1141,1127,C42,6
TRUE,47,resign,black,1150,1223,C41,7
TRUE,27,outoftime,white,1127,1166,C40,4
TRUE,36,resign,white,1177,1137,C42,5
TRUE,92,resign,black,1155,1125,C42,4
TRUE,36,resign,black,1890,1838,D30,4
TRUE,42,resign,black,1905,2026,A44,4
TRUE,102,resign,black,1678,1714,C57,10
TRUE,88,mate,black,1702,1704,A20,3
TRUE,112,outoftime,black,1713,1743,D20,5
TRUE,39,resign,white,1703,1711,D32,8
TRUE,63,mate,white,1699,1713,C55,6
TRUE,35,resign,white,1702,1728,D10,5
TRUE,43,resign,black,1642,1685,C50,8
TRUE,120,mate,black,1695,1679,D07,4
TRUE,71,mate,white,1700,1706,D00,2
TRUE,90,resign,black,1716,1722,E76,9
TRUE,29,resign,white,1703,1771,D85,8
TRUE,87,mate,white,1740,1713,D02,4
TRUE,52,resign,black,1721,1702,E20,8
TRUE,53,mate,white,1692,1674,E20,8
TRUE,83,resign,white,1683,1628,A40,2
TRUE,67,resign,black,1639,1674,A00,1
TRUE,94,mate,black,1683,1734,A50,3
TRUE,137,outoftime,white,1647,1695,C70,8
TRUE,56,resign,black,1582,1687,C50,9
TRUE,35,resign,white,1680,1577,C00,3
TRUE,84,mate,black,1690,1700,A40,2
TRUE,37,mate,white,1744,1699,C55,8
TRUE,120,mate,black,1708,1733,A52,7
TRUE,77,mate,white,1702,1719,A00,3
TRUE,91,mate,white,1709,1722,E20,6
TRUE,81,outoftime,white,1768,1717,C70,8
TRUE,114,mate,black,1730,1660,D06,4
TRUE,38,outoftime,black,1746,1719,C20,4
TRUE,106,mate,black,1730,1694,B30,4
TRUE,58,resign,black,1704,1720,C55,6
TRUE,111,mate,white,1720,1720,C20,3
TRUE,59,resign,white,1709,1725,C51,7
TRUE,46,mate,black,1736,1697,C24,4
TRUE,122,draw,draw,1696,1738,D31,5
TRUE,39,mate,white,1728,1706,C42,5
TRUE,77,mate,white,1694,1740,D31,5
TRUE,99,resign,white,1730,1704,C24,4
TRUE,102,outoftime,black,1714,1720,D31,5
TRUE,112,mate,black,1725,1694,A40,2
TRUE,38,outoftime,black,1735,1760,A40,2
FALSE,96,outoftime,black,2384,2199,B40,4
TRUE,63,resign,white,2212,2231,B20,3
TRUE,349,outoftime,white,2194,2240,D30,13
TRUE,157,resign,white,2162,2122,D31,7
TRUE,23,resign,white,2426,2178,C50,9
TRUE,64,resign,black,2196,2420,D35,10
TRUE,46,resign,white,2413,2219,E51,10
TRUE,67,resign,black,2247,2405,D35,10
FALSE,102,resign,black,1559,1676,B50,4
FALSE,48,resign,black,1357,1676,B50,4
TRUE,43,resign,white,1658,1309,C40,4
FALSE,100,resign,black,1658,1573,C07,7
FALSE,130,draw,draw,1500,1658,B50,4
FALSE,65,resign,white,1978,1658,D30,4
FALSE,3,outoftime,white,1658,1240,C40,3
FALSE,41,draw,draw,1705,1658,B50,5
FALSE,36,resign,white,1658,1500,C60,5
FALSE,82,outoftime,black,1500,1658,B50,4
FALSE,13,resign,white,1658,1500,C41,4
FALSE,52,resign,black,1403,1658,A00,1
FALSE,39,mate,white,1658,1403,B00,2
FALSE,71,resign,black,1658,1531,C50,9
TRUE,106,mate,black,1512,1596,B23,3
TRUE,90,resign,black,1715,1660,C57,8
TRUE,30,resign,black,1345,1676,D00,4
TRUE,111,mate,white,1500,1503,C62,6
FALSE,32,resign,black,1503,1500,B20,3
TRUE,71,resign,white,1875,1433,A00,2
FALSE,40,resign,black,1523,1985,A11,2
FALSE,97,resign,white,1774,1863,B01,6
FALSE,117,draw,draw,1774,1250,C00,3
TRUE,62,resign,black,1507,1770,C50,9
FALSE,14,resign,white,2621,1770,C57,11
FALSE,101,mate,white,1770,1447,D02,4
FALSE,69,mate,white,1770,1494,A04,2
FALSE,55,resign,white,1770,1832,C50,9
FALSE,32,resign,black,1770,1824,D02,4
FALSE,3,resign,black,1250,1770,B02,3
FALSE,26,resign,black,1076,1770,C24,5
FALSE,17,resign,white,1770,1625,C50,9
FALSE,47,mate,white,1440,1770,C78,10
FALSE,85,mate,white,1500,1770,B56,10
FALSE,72,resign,black,1770,1950,A40,3
TRUE,27,draw,draw,2273,2134,E97,14
FALSE,86,draw,draw,2452,1500,A08,4
FALSE,52,outoftime,black,1500,2621,E60,5
FALSE,97,draw,draw,1500,1500,A01,2
FALSE,52,resign,black,1500,2209,A06,2
FALSE,63,outoftime,white,2522,1500,E20,6
FALSE,86,resign,black,1500,2621,A01,2
FALSE,143,resign,white,2621,1500,E11,8
FALSE,76,mate,black,1500,1500,A03,2
FALSE,82,mate,black,1907,1500,D44,8
FALSE,50,outoftime,black,2438,1907,D12,8
TRUE,28,resign,black,1868,1886,D15,7
TRUE,135,mate,white,1876,1648,D11,5
FALSE,105,resign,white,1500,1876,D10,5
FALSE,33,resign,white,1500,1876,C50,6
FALSE,11,resign,white,1865,1562,B21,3
FALSE,80,draw,draw,1685,1562,A01,2
FALSE,51,resign,white,1579,1562,B57,8
FALSE,54,resign,black,1637,1562,B20,3
FALSE,16,resign,black,1562,1657,B40,6
FALSE,17,resign,white,1703,1562,C57,9
FALSE,74,mate,black,2231,1562,C44,6
FALSE,119,draw,draw,1949,1562,C24,7
FALSE,11,resign,black,1562,1682,C50,6
FALSE,127,draw,draw,1562,2207,C50,5
FALSE,51,resign,white,2207,1562,C22,7
FALSE,42,resign,black,1562,2207,A45,2
FALSE,63,resign,white,2207,1562,B06,6
FALSE,48,resign,black,1562,2207,E00,1
FALSE,28,resign,white,2207,1562,B20,3
FALSE,56,resign,black,1562,2207,A01,1
FALSE,23,resign,white,2207,1562,B20,3
FALSE,48,resign,black,1562,2207,E00,1
FALSE,57,resign,white,2207,1562,B90,11
FALSE,44,resign,black,1562,1934,E67,12
FALSE,33,resign,white,1934,1562,B90,11
FALSE,61,resign,white,2210,1562,B06,6
FALSE,54,mate,black,1562,2210,A01,2
FALSE,15,resign,white,1708,1562,C57,9
FALSE,16,resign,white,1562,1708,A04,3
FALSE,57,resign,white,1562,1784,E00,1
FALSE,105,resign,black,1562,2210,A01,2
FALSE,23,resign,white,2210,1562,C47,9
FALSE,53,resign,black,1562,2210,A01,2
FALSE,25,resign,white,2210,1562,C22,7
FALSE,22,resign,black,1539,1562,C68,14
FALSE,34,mate,black,1562,2210,A04,3
FALSE,36,resign,white,2210,1562,C33,5
FALSE,86,resign,black,1562,2210,A04,3
FALSE,91,resign,white,2210,1562,C46,5
FALSE,88,resign,black,1710,1562,B86,11
FALSE,38,resign,black,1562,2314,A01,2
FALSE,67,resign,white,2291,1562,B00,5
FALSE,52,resign,black,1562,2291,A01,2
FALSE,29,resign,white,2291,1562,C46,5
FALSE,62,resign,black,1562,2291,A01,3
TRUE,142,resign,black,1634,1334,C24,4
TRUE,23,resign,white,1522,1486,C53,9
TRUE,128,resign,black,1495,1495,A04,2
TRUE,130,outoftime,black,1473,1484,B07,5
FALSE,119,outoftime,white,1484,1500,D02,4
FALSE,49,mate,white,1484,1500,A00,1
TRUE,129,draw,draw,1408,1487,C02,7
TRUE,69,mate,white,1469,1498,A00,1
TRUE,67,mate,white,1486,1538,D00,3
FALSE,35,resign,white,1618,1486,A45,2
FALSE,49,mate,white,1500,1486,C40,4
TRUE,107,draw,draw,1373,1489,B54,6
TRUE,14,resign,black,1509,1478,B50,4
TRUE,38,resign,black,1468,1489,D31,6
TRUE,29,resign,white,1479,1478,B32,6
TRUE,128,mate,black,1470,1468,D31,5
TRUE,52,mate,black,1478,1468,C00,3
TRUE,36,resign,white,1457,1490,D00,3
TRUE,63,resign,white,1480,1467,C55,6
TRUE,137,resign,white,1479,1497,B01,4
TRUE,54,resign,black,1487,1599,C45,8
TRUE,32,resign,black,1496,1532,C45,10
TRUE,55,resign,white,1500,1504,A06,3
TRUE,90,mate,black,1512,1581,C45,8
TRUE,53,resign,white,1571,1521,C41,8
TRUE,64,mate,black,1506,1511,A00,1
TRUE,37,resign,white,1504,1522,D02,4
TRUE,45,resign,white,1594,1530,D00,3
TRUE,92,mate,black,1540,1558,B50,4
TRUE,66,outoftime,black,1440,1532,D30,4
TRUE,22,resign,white,1655,1540,C41,5
TRUE,81,outoftime,white,1528,1574,B01,6
TRUE,155,draw,draw,1528,1530,C24,4
TRUE,51,mate,white,1519,1539,C41,6
TRUE,68,resign,black,1550,1556,C41,5
TRUE,64,resign,white,1509,1550,B01,4
TRUE,48,resign,black,1561,1553,C40,3
TRUE,72,resign,black,1571,1574,B10,2
TRUE,107,resign,white,1561,1570,C00,3
TRUE,65,mate,white,1559,1572,A00,1
TRUE,104,resign,white,1560,1578,C00,3
TRUE,66,resign,black,1571,1564,C44,5
TRUE,127,resign,white,1552,1583,A00,1
TRUE,88,resign,black,1595,1536,C50,6
TRUE,42,resign,black,1603,1584,D00,3
TRUE,51,draw,draw,1583,1604,B40,4
TRUE,95,resign,white,1594,1594,C41,7
TRUE,59,mate,white,1583,1584,B40,4
FALSE,51,resign,white,1500,1651,C65,6
FALSE,46,resign,black,1749,2119,B12,5
FALSE,21,outoftime,white,2119,1991,C45,7
FALSE,58,outoftime,black,1349,2119,D12,8
TRUE,38,outoftime,black,846,2119,A04,2
TRUE,72,mate,black,2147,2113,C10,6
TRUE,68,draw,draw,2044,2156,D56,14
TRUE,132,mate,black,2192,2103,B54,6
TRUE,22,resign,white,2178,1955,A05,4
TRUE,56,resign,black,1928,2164,E32,7
TRUE,85,mate,white,2203,2040,E15,8
